station,year,latitude,longitude,elevation,name,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WSF2
CA007031315,2024,45.6833,-76.4333,168.0,CHARTERIS,,2.857142857142857,9.142857142857142,12.666666666666668,,10.5,-12.175,
CA007031360,2022,45.5167,-75.7833,113.0,CHELSEA,,0.0,2.5714285714285716,39.5,,-4.375,-15.5,
CA007031360,2023,45.5167,-75.7833,113.0,CHELSEA,,13.333333333333334,8.2,60.0,,10.333333333333334,-7.288888888888889,
CA007031360,2024,45.5167,-75.7833,113.0,CHELSEA,,0.0,4.4,26.8,,-5.0,-6.825,
CA007031375,2022,45.9,-75.0833,223.0,CHENEVILLE,,42.0,0.0,48.0,,-5.775,-14.35,
CA007031375,2023,45.9,-75.0833,223.0,CHENEVILLE,,11.428571428571429,4.0,49.55555555555556,,3.2,-7.8,
CA007031375,2024,45.9,-75.0833,223.0,CHENEVILLE,,0.0,10.0,24.25,,-6.625,-23.25,
CA007033121,2022,45.8333,-75.65,195.0,HIGH FALLS,,16.285714285714285,,,-36.2,-40.7,-14.5,
CA007033650,2022,45.65,-74.3333,91.0,LACHUTE,,16.25,29.0,19.333333333333336,,38.142857142857146,-6.533333333333333,
CA007033650,2023,45.65,-74.3333,91.0,LACHUTE,,48.25,0.0,39.75,,25.083333333333332,-8.2,
CA007033650,2024,45.65,-74.3333,91.0,LACHUTE,,23.833333333333332,13.333333333333334,19.4,,-5.5,-5.866666666666666,
CA007033939,2022,46.3667,-74.7667,244.0,LA MACAZA,,0.0,2.5,68.0,,-9.75,-23.116666666666667,
CA007033939,2023,46.3667,-74.7667,244.0,LA MACAZA,,23.333333333333332,25.0,46.66666666666667,,5.05,-11.883333333333333,
CA007033939,2024,46.3667,-74.7667,244.0,LA MACAZA,,18.0,28.333333333333332,32.0,,14.333333333333334,-45.4,
CA007034365,2022,45.5333,-76.05,69.0,LUSKVILLE,,16.0,0.0,24.25,,-48.25,-5.36,
CA007034365,2023,45.5333,-76.05,69.0,LUSKVILLE,,40.666666666666664,11.666666666666666,9.333333333333332,,5.425,-27.833333333333332,
CA007034365,2024,45.5333,-76.05,69.0,LUSKVILLE,,10.5,15.0,38.57142857142857,,47.4,-18.0,
CA007034482,2022,46.2667,-76.0,200.0,MANIWAKI AIRPORT,,28.666666666666668,,33.333333333333336,-12.742857142857144,19.0,-10.457142857142857,
CA007034482,2023,46.2667,-76.0,200.0,MANIWAKI AIRPORT,,42.6,,30.22222222222222,-9.7,-19.25,-13.625,
CA007034482,2024,46.2667,-76.0,200.0,MANIWAKI AIRPORT,,41.94736842105263,,5.82,7.186666666666666,12.714285714285714,-6.025,
CA007035666,2022,45.8,-74.9833,183.0,NOTRE DAME DE LA PAIX,,48.0,25.714285714285715,26.166666666666668,,-7.225,-14.766666666666666,
CA007035666,2023,45.8,-74.9833,183.0,NOTRE DAME DE LA PAIX,,13.333333333333334,0.0,46.0,,5.26,-11.1,
CA007035666,2024,45.8,-74.9833,183.0,NOTRE DAME DE LA PAIX,,4.285714285714286,5.0,10.0,,-7.5,-14.733333333333334,
CA007036855,2022,46.85,-75.3333,262.0,STE ANNE DU LAC,,0.0,,,,12.8,-14.183333333333334,
CA007036855,2023,46.85,-75.3333,262.0,STE ANNE DU LAC,,,,,,-24.75,-27.6,
CA007036855,2024,46.85,-75.3333,262.0,STE ANNE DU LAC,,,,,,-12.857142857142858,-14.866666666666665,
CA007037310,2022,45.9833,-74.0,366.0,ST HIPPOLYTE,,,,,,-17.666666666666668,-14.642857142857142,
CA007037310,2023,45.9833,-74.0,366.0,ST HIPPOLYTE,,,,,,17.666666666666668,-9.433333333333334,
CA007037310,2024,45.9833,-74.0,366.0,ST HIPPOLYTE,,,,,,5.76,-7.7,
CA007037400,2022,45.8,-74.05,170.0,ST JEROME,,10.0,13.333333333333334,37.5,,6.985714285714286,-22.1875,
CA007037400,2023,45.8,-74.05,170.0,ST JEROME,,0.0,23.75,48.66666666666667,,2.5,-38.0,
CA007037400,2024,45.8,-74.05,170.0,ST JEROME,,15.0,24.0,25.0,,-16.4,-6.18,
CA007038975,2022,46.0667,-76.05,142.0,WRIGHT,,10.4,2.5,24.166666666666664,,11.6,-9.6,
CA007038975,2023,46.0667,-76.05,142.0,WRIGHT,,5.0,6.4,20.6,,33.125,-15.385714285714286,
CA007038975,2024,46.0667,-76.05,142.0,WRIGHT,,9.5,5.0,0.0,,-15.166666666666666,-46.0,
CA00703GDKB,2022,46.0833,-74.55,239.0,ST-JOVITE,,30.0,,,-5.4714285714285715,-2.8,-17.9125,
CA00703GDKB,2023,46.0833,-74.55,239.0,ST-JOVITE,,4.0,,,-41.333333333333336,26.2,-15.657142857142858,
CA00703GDKB,2024,46.0833,-74.55,239.0,ST-JOVITE,,41.5,,,-43.5,0.5,-9.8,
CA007040442,2022,49.1333,-68.2,22.0,BAIE-COMEAU A,,13.75,,46.0,-7.416666666666667,-8.05,-12.466666666666667,
CA007040442,2023,49.1333,-68.2,22.0,BAIE-COMEAU A,,0.0,,38.25,-6.975,25.166666666666668,-11.266666666666667,
CA007040442,2024,49.1333,-68.2,22.0,BAIE-COMEAU A,,10.166666666666666,,0.0,-5.625,13.666666666666666,-11.116666666666667,
CA007040444,2022,49.1333,-68.2,22.0,BAIE-COMEAU,,13.5,,,-30.333333333333332,-49.0,-9.883333333333333,
CA007040444,2023,49.1333,-68.2,22.0,BAIE-COMEAU,,1.625,,,-8.45,-14.5,-11.525,
CA007040444,2024,49.1333,-68.2,22.0,BAIE-COMEAU,,10.8,,,-8.857142857142858,-5.285714285714286,-10.66,
CA007041100,2022,50.1667,-60.0667,7.0,CAPE WHITTLE,,,,,-8.557142857142857,-22.5,-6.375,
CA007041100,2023,50.1667,-60.0667,7.0,CAPE WHITTLE,,,,,-12.5,-45.125,-8.3125,
CA007041100,2024,50.1667,-60.0667,7.0,CAPE WHITTLE,,,,,-5.3,2.75,-11.385714285714286,
CA007041166,2022,48.3667,-70.5333,7.0,CAP-ROUGE,,,,,-12.857142857142858,-7.4,-11.657142857142857,
CA007041166,2023,48.3667,-70.5333,7.0,CAP-ROUGE,,,,,-7.4799999999999995,-29.833333333333332,-9.58,
CA007041166,2024,48.3667,-70.5333,7.0,CAP-ROUGE,,,,,-10.0,-16.77777777777778,-5.6,
CA007041312,2022,47.2833,-70.6333,723.0,CHARLEVOIX (MRC),,11.86,,110.2,-6.65,-38.833333333333336,-19.380000000000003,
CA007041312,2023,47.2833,-70.6333,723.0,CHARLEVOIX (MRC),,1.75,,135.0,-7.566666666666667,-11.0,-7.014285714285714,
CA007041312,2024,47.2833,-70.6333,723.0,CHARLEVOIX (MRC),,20.142857142857142,,63.090909090909086,-6.825,-24.166666666666668,-21.375,
CA007041382,2022,50.4667,-59.6333,8.0,CHEVERY,,32.857142857142854,,88.6,-9.966666666666667,-27.4,-12.285714285714286,
CA007041382,2023,50.4667,-59.6333,8.0,CHEVERY,,4.166666666666667,,50.0,-16.0,-29.22222222222222,-12.257142857142856,
CA007041382,2024,50.4667,-59.6333,8.0,CHEVERY,,7.571428571428571,,24.0,-9.425,14.5,-14.466666666666665,
CA007041JG6,2022,47.0833,-70.7833,6.0,CAP-TOURMENTE,,24.8,,,-14.5,2.5,-13.0625,
CA007041JG6,2023,47.0833,-70.7833,6.0,CAP-TOURMENTE,,44.5,,,-21.571428571428573,-14.142857142857142,-16.114285714285714,
CA007041JG6,2024,47.0833,-70.7833,6.0,CAP-TOURMENTE,,28.0,,5.333333333333334,-5.82,8.428571428571429,-7.75,
CA007042395,2022,47.3167,-71.15,673.0,FORET MONTMORENCY RCS,,26.166666666666668,,87.66666666666666,-12.440000000000001,-7.4,-19.34285714285714,
CA007042395,2023,47.3167,-71.15,673.0,FORET MONTMORENCY RCS,,0.0,,76.5,-10.059999999999999,-5.875,-19.266666666666666,
CA007042395,2024,47.3167,-71.15,673.0,FORET MONTMORENCY RCS,,26.09090909090909,,36.68333333333333,-14.173913043478262,9.186666666666666,-35.6,
CA007043019,2022,50.2833,-63.6167,38.0,HAVRE ST. PIERRE,,11.5,,,-10.666666666666668,-33.0,-14.833333333333334,
CA007043019,2023,50.2833,-63.6167,38.0,HAVRE ST. PIERRE,,0.0,,,-10.716666666666667,-33.5,-12.683333333333334,
CA007043019,2024,50.2833,-63.6167,38.0,HAVRE ST. PIERRE,,4.25,,,-31.0,-3.6,-7.5875,
CA007043B79,2022,50.2167,-64.2,9.0,ILE AUX PERROQUETS,,,,,-47.75,-6.220000000000001,-12.733333333333333,
CA007043B79,2023,50.2167,-64.2,9.0,ILE AUX PERROQUETS,,,,,-5.955555555555556,-31.714285714285715,-6.14,
CA007043B79,2024,50.2167,-64.2,9.0,ILE AUX PERROQUETS,,,,,-6.8,-9.5,-9.6,
CA007043BP9,2022,48.0667,-69.55,6.0,ILE ROUGE,,,,,-10.533333333333333,-2.1666666666666665,-23.5,
CA007043BP9,2023,48.0667,-69.55,6.0,ILE ROUGE,,0.0,,,-20.2,27.6,-5.5285714285714285,
CA007043BP9,2024,48.0667,-69.55,6.0,ILE ROUGE,,0.0,,,-21.0,45.25,-6.644444444444444,
CA007044288,2022,49.1167,-68.3833,15.0,LES BUISSONS,,28.333333333333332,26.0,160.5,,33.42857142857143,-19.325,
CA007044288,2023,49.1167,-68.3833,15.0,LES BUISSONS,,10.0,8.333333333333334,80.5,,-9.8,-8.016666666666667,
CA007044288,2024,49.1167,-68.3833,15.0,LES BUISSONS,,0.0,1.6666666666666667,68.2,,-32.5,-11.5,
CA007044328,2022,50.2667,-64.2333,11.0,LONGUE-POINTE-DE-MINGAN,,37.0,,,-7.0875,-28.5,-15.12,
CA007044328,2023,50.2667,-64.2333,11.0,LONGUE-POINTE-DE-MINGAN,,22.0,,,-11.1,-1.6,-17.7,
CA007044328,2024,50.2667,-64.2333,11.0,LONGUE-POINTE-DE-MINGAN,,6.0,,,-6.05,12.1,-18.74285714285714,
CA007045398,2022,50.1833,-61.7833,12.0,NATASHQUAN,,5.1,,,-9.35,-12.175,-16.8625,
CA007045398,2023,50.1833,-61.7833,12.0,NATASHQUAN,,6.0,,,-22.2,-1.75,-13.466666666666665,
CA007045398,2024,50.1833,-61.7833,12.0,NATASHQUAN,,1.2857142857142858,,,-8.266666666666667,-10.5,-15.88888888888889,
CA007045401,2022,50.1833,-61.8,11.0,NATASHQUAN A,,21.5,,11.0,-35.25,-38.0,-8.75,
CA007045401,2023,50.1833,-61.8,11.0,NATASHQUAN A,,2.0,,45.0,-5.0600000000000005,-29.857142857142858,-18.466666666666665,
CA007045401,2024,50.1833,-61.8,11.0,NATASHQUAN A,,9.142857142857142,,10.5,-5.344444444444444,-26.5,-6.042857142857143,
CA007046059,2022,48.1333,-69.7167,7.0,POINT DE L'ISLET,,,,,-17.6,-44.875,-20.566666666666666,
CA007046059,2023,48.1333,-69.7167,7.0,POINT DE L'ISLET,,,,,-7.025,9.2,-6.175,
CA007046059,2024,48.1333,-69.7167,7.0,POINT DE L'ISLET,,,,,-37.77777777777778,-29.8,-7.7333333333333325,
CA00704607C,2022,48.2667,-70.1167,4.0,POINTE CLAVEAU,,,,,-5.942857142857143,-12.6,-13.125,
CA00704607C,2023,48.2667,-70.1167,4.0,POINTE CLAVEAU,,,,,-6.914285714285714,0.25,-8.325,
CA00704607C,2024,48.2667,-70.1167,4.0,POINTE CLAVEAU,,,,,-18.666666666666668,2.1666666666666665,-12.620000000000001,
CA007047914,2022,50.2167,-66.25,53.0,SEPT-ILES,,34.5,,102.66666666666667,-19.1,-6.833333333333333,-9.7,
CA007047914,2023,50.2167,-66.25,53.0,SEPT-ILES,,18.333333333333332,,52.25,-6.6,36.0,-21.85,
CA007047914,2024,50.2167,-66.25,53.0,SEPT-ILES,,28.4,,30.5,-36.8,-5.6,-15.666666666666666,
CA00704C64L,2022,51.8667,-63.2833,589.0,LAC EON,,0.0,,,-14.6,-14.2,-22.84,
CA00704C64L,2024,51.8667,-63.2833,589.0,LAC EON,,5.0,,,-9.7,-11.0,-14.125,
CA00704F0PN,2022,49.3167,-67.3833,6.0,POINTE-DES-MONTS,,,,,-9.7,-7.3,-18.8,
CA00704F0PN,2023,49.3167,-67.3833,6.0,POINTE-DES-MONTS,,8.333333333333334,,,-6.533333333333333,-5.6,-11.233333333333333,
CA00704F0PN,2024,49.3167,-67.3833,6.0,POINTE-DES-MONTS,,20.0,,,-26.625,4.0,-6.414285714285714,
CA00704FEG0,2022,50.2833,-64.7833,15.0,RIVIERE AU TONNERRE,,28.25,34.375,66.55555555555556,,-7.175,-6.925,
CA00704FEG0,2023,50.2833,-64.7833,15.0,RIVIERE AU TONNERRE,,0.0,20.0,53.0,,5.375,-14.2,
CA00704FEG0,2024,50.2833,-64.7833,15.0,RIVIERE AU TONNERRE,,16.5,25.333333333333332,26.857142857142854,,-9.75,-14.5,
CA00704Q003,2023,50.1667,-66.4333,24.0,POINTE NOIRE CS,,0.0,,,-7.711111111111111,-6.05,-7.25,
CA00704Q003,2024,50.1667,-66.4333,24.0,POINTE NOIRE CS,,,,,-6.82,24.333333333333332,-8.9875,
CA00704S001,2022,49.2667,-68.15,130.0,BAIE-COMEAU,,14.777777777777779,,,-9.833333333333332,-9.15,-17.96,
CA00704S001,2023,49.2667,-68.15,130.0,BAIE-COMEAU,,9.285714285714286,,,-8.983333333333333,-42.8,-9.588888888888889,
CA00704S001,2024,49.2667,-68.15,130.0,BAIE-COMEAU,,0.0,,,-5.25,23.0,-10.175,
CA007051050,2022,48.4167,-64.3167,15.0,CAP-D'ESPOIR,,,,,-8.8,-41.625,-12.3,
CA007051050,2023,48.4167,-64.3167,15.0,CAP-D'ESPOIR,,,,,-7.779999999999999,-10.5,-10.325,
CA007051050,2024,48.4167,-64.3167,15.0,CAP-D'ESPOIR,,,,,-23.428571428571427,9.6,-7.4,
CA007051055,2022,48.85,-64.2,15.0,CAP DES ROSIERS,,9.454545454545455,13.333333333333334,41.42857142857143,,5.166666666666667,-12.58,
CA007051055,2023,48.85,-64.2,15.0,CAP DES ROSIERS,,10.0,10.0,33.125,,-22.1,-50.0,
CA007051163,2022,49.25,-65.3167,29.0,CAP-MADELEINE,,13.75,,5.555555555555555,-7.333333333333333,-25.444444444444443,-11.45,
CA007051163,2023,49.25,-65.3167,29.0,CAP-MADELEINE,,1.5,,26.5,-48.5,-36.625,-9.76,
CA007051163,2024,49.25,-65.3167,29.0,CAP-MADELEINE,,47.2,,18.0,-30.666666666666668,39.375,-6.966666666666667,
CA007053038,2022,49.0833,-61.7,7.0,HEATH POINT,,20.4,,,-8.344444444444445,-26.2,-5.9,
CA007053038,2023,49.0833,-61.7,7.0,HEATH POINT,,,,,-7.366666666666667,0.0,-7.2,
CA007053649,2022,48.2833,-67.5667,236.0,LAC HUMQUI,,12.857142857142858,0.8333333333333334,71.0,,-32.25,-15.1,
CA007053649,2023,48.2833,-67.5667,236.0,LAC HUMQUI,,13.0,0.0,85.6,,5.428571428571429,-11.2875,
CA007053649,2024,48.2833,-67.5667,236.0,LAC HUMQUI,,,,10.0,,-50.0,-23.3,
CA007053KGR,2022,47.4333,-61.7667,8.0,ILES DE LA MADELEINE,,11.2,,,-26.1,9.857142857142858,-9.18,
CA007053KGR,2023,47.4333,-61.7667,8.0,ILES DE LA MADELEINE,,41.57142857142857,,,-4.2,9.666666666666666,-35.833333333333336,
CA007053KGR,2024,47.4333,-61.7667,8.0,ILES DE LA MADELEINE,,37.30769230769231,,,42.0,6.0125,34.5,
CA007054096,2022,47.35,-70.0333,31.0,LA POCATIERE,,8.666666666666666,,37.2,-5.7,42.25,-8.266666666666667,
CA007054096,2023,47.35,-70.0333,31.0,LA POCATIERE,,23.0,,,-37.833333333333336,11.5,-13.7,
CA007054096,2024,47.35,-70.0333,31.0,LA POCATIERE,,15.45,,7.2,5.788235294117647,11.358333333333333,3.1538461538461537,
CA007055121,2022,48.6167,-68.2,52.0,MONT JOLI A,,21.25,10.0,,6.333333333333333,-35.416666666666664,-12.916666666666666,
CA007055121,2023,48.6167,-68.2,52.0,MONT JOLI A,,16.428571428571427,25.2,,-8.528571428571428,-25.0,-10.35,
CA007055121,2024,48.6167,-68.2,52.0,MONT JOLI A,,13.166666666666666,42.0,,-4.0,5.185714285714285,-31.666666666666668,
CA007055422,2022,48.0167,-65.3333,46.0,NEW CARLISLE 1,,28.5,,,-35.8,-5.16,-11.559999999999999,
CA007055422,2023,48.0167,-65.3333,46.0,NEW CARLISLE 1,,18.285714285714285,,10.0,-47.27272727272727,-40.5,-9.0,
CA007055422,2024,48.0167,-65.3333,46.0,NEW CARLISLE 1,,11.1,,15.428571428571427,-16.428571428571427,37.4,-8.4375,
CA007056068,2022,48.5167,-68.4667,5.0,POINTE-AU-PERE (INRS),,7.5,,,-8.34,-18.5,-10.1,
CA007056068,2023,48.5167,-68.4667,5.0,POINTE-AU-PERE (INRS),,11.0,,,-8.875,2.5,-11.175,
CA007056068,2024,48.5167,-68.4667,5.0,POINTE-AU-PERE (INRS),,0.4,,,-5.333333333333333,5.675,-9.283333333333333,
CA007056202,2022,49.8333,-64.3,55.0,PORT-MENIER,,42.25,,33.714285714285715,9.0,-5.0,-17.54,
CA007056202,2023,49.8333,-64.3,55.0,PORT-MENIER,,5.5,,24.571428571428573,-8.325,20.666666666666668,-6.9,
CA007056202,2024,49.8333,-64.3,55.0,PORT-MENIER,,21.4,,9.125,-5.525,-30.2,-5.966666666666667,
CA007056616,2022,47.8,-69.55,147.0,RIVIERE-DU-LOUP,,1.25,,38.375,-13.1,-31.0,-11.733333333333333,
CA007056616,2024,47.8,-69.55,147.0,RIVIERE-DU-LOUP,,3.0,,19.6,-35.0,19.857142857142858,-8.777777777777777,
CA007056930,2022,46.4833,-70.2167,396.0,ST CAMILLE,,29.666666666666668,5.0,63.125,,49.0,-11.546153846153846,
CA007056930,2023,46.4833,-70.2167,396.0,ST CAMILLE,,7.0,1.3333333333333333,72.8,,5.2,-12.666666666666668,
CA007056930,2024,46.4833,-70.2167,396.0,ST CAMILLE,,10.0,12.5,37.0,,-32.5,-12.814285714285713,
CA007057395,2022,48.8833,-67.1167,351.0,ST JEAN DE CHERBOURG,,4.4,42.5,108.25,,30.0,-45.4,
CA007057395,2023,48.8833,-67.1167,351.0,ST JEAN DE CHERBOURG,,0.0,0.0,46.0,,-41.75,-9.8375,
CA007057395,2024,48.8833,-67.1167,351.0,ST JEAN DE CHERBOURG,,28.75,2.5,30.166666666666668,,10.833333333333334,-16.675,
CA007057515,2022,46.7333,-70.0167,373.0,STE LUCIE,,6.0,26.666666666666668,55.0,,1.0,-12.76,
CA007057515,2023,46.7333,-70.0167,373.0,STE LUCIE,,6.3,39.0,59.666666666666664,,-1.0,-26.0,
CA007057515,2024,46.7333,-70.0167,373.0,STE LUCIE,,4.333333333333333,5.333333333333334,20.333333333333336,,19.166666666666668,-14.8,
CA007057567,2022,46.8667,-70.8833,69.0,SAINT MICHEL,,10.0,7.25,47.4,,21.272727272727273,-11.075,
CA007057567,2023,46.8667,-70.8833,69.0,SAINT MICHEL,,48.666666666666664,10.5,56.4,,4.5,-9.785714285714286,
CA007057567,2024,46.8667,-70.8833,69.0,SAINT MICHEL,,22.333333333333332,0.0,23.333333333333336,,-16.75,-34.5,
CA00705LKPQ,2022,48.4167,-68.9,7.0,ILE BICQUETTE,,,,,-5.720000000000001,-13.5,-8.95,
CA00705LKPQ,2023,48.4167,-68.9,7.0,ILE BICQUETTE,,,,,-8.825,-6.5,-45.8,
CA00705LKPQ,2024,48.4167,-68.9,7.0,ILE BICQUETTE,,,,,-25.0,27.0,-36.8,
CA00705S002,2022,49.1167,-66.65,5.0,CAP-CHAT,,13.6,,,-11.616666666666667,36.25,-12.233333333333333,
CA00705S002,2023,49.1167,-66.65,5.0,CAP-CHAT,,13.833333333333334,,,-23.571428571428573,-13.285714285714286,-6.7142857142857135,
CA00705S002,2024,49.1167,-66.65,5.0,CAP-CHAT,,20.727272727272727,,,-5.3,0.5714285714285714,-6.4,
CA007060400,2022,48.3333,-71.0,159.0,BAGOTVILLE A,,32.0,26.0,65.5,-15.933333333333334,-43.5,-16.75,
CA007060400,2023,48.3333,-71.0,159.0,BAGOTVILLE A,,7.2,7.8,45.875,-5.333333333333334,-3.625,-12.716666666666667,
CA007060400,2024,48.3333,-71.0,159.0,BAGOTVILLE A,,29.666666666666668,8.25,19.428571428571427,7.2666666666666675,10.53076923076923,-6.466666666666667,
CA007060826,2022,50.7333,-71.0167,498.0,BONNARD 1,,2.0,,,-16.433333333333334,-6.8625,-27.05,
CA007060826,2023,50.7333,-71.0167,498.0,BONNARD 1,,,,,-44.25,-11.5,-24.442857142857143,
CA007060826,2024,50.7333,-71.0167,498.0,BONNARD 1,,,,,,34.0,-9.22,
CA007061288,2022,49.2833,-73.35,304.0,CHAMOUCHOUANE,,,,,-7.6,-7.2333333333333325,-21.9,
CA007061288,2023,49.2833,-73.35,304.0,CHAMOUCHOUANE,,,,,-6.4,-6.0,-22.3,
CA007061288,2024,49.2833,-73.35,304.0,CHAMOUCHOUANE,,,,,-14.559999999999999,-17.666666666666668,-15.683333333333334,
CA007063370,2022,48.4333,-71.15,136.0,JONQUIERE,,40.833333333333336,,,-5.571428571428571,-8.563636363636364,-9.266666666666667,
CA007063370,2023,48.4333,-71.15,136.0,JONQUIERE,,13.75,,,-8.766666666666667,-27.5,-13.0,
CA007063370,2024,48.4333,-71.15,136.0,JONQUIERE,,2.0,,,-13.333333333333334,-15.25,-6.033333333333333,
CA007064181,2022,48.3,-71.1333,163.0,LATERRIERE,,,,,-11.72,-11.842857142857143,-20.6,
CA007064181,2023,48.3,-71.1333,163.0,LATERRIERE,,,,,-6.1,-35.0,-17.05,
CA007064181,2024,48.3,-71.1333,163.0,LATERRIERE,,,,,-39.0,5.333333333333334,-11.38888888888889,
CA007065012,2022,48.6,-71.7167,113.0,MISTOOK,,18.2,,,-18.733333333333334,-13.557142857142859,-17.34285714285714,
CA007065012,2023,48.6,-71.7167,113.0,MISTOOK,,0.75,,,-10.25,-30.714285714285715,-13.985714285714286,
CA007065012,2024,48.6,-71.7167,113.0,MISTOOK,,3.4,,,-6.45,4.777777777777778,-10.120000000000001,
CA007065639,2022,48.85,-72.55,137.0,NORMANDIN,,31.0,,38.66666666666667,-12.3,-8.966666666666667,-7.933333333333333,
CA007065639,2023,48.85,-72.55,137.0,NORMANDIN,,8.375,,39.2,-6.38,-8.0125,-17.580000000000002,
CA007065639,2024,48.85,-72.55,137.0,NORMANDIN,,12.285714285714286,,12.2,-5.26,3.8333333333333335,-35.2,
CA007065738,2022,48.9,-71.0333,304.0,ONATCHIWAY,,18.666666666666668,,,-16.675,-9.7,-19.82,
CA007065738,2023,48.9,-71.0333,304.0,ONATCHIWAY,,17.75,,,-6.65,-12.833333333333334,-18.183333333333334,
CA007065738,2024,48.9,-71.0333,304.0,ONATCHIWAY,,2.25,,,-7.9125,45.0,-16.814285714285713,
CA007066820,2022,48.5667,-71.3333,122.0,ST AMBROISE,,3.0,10.571428571428571,100.2,,-9.516666666666667,-18.233333333333334,
CA007066820,2023,48.5667,-71.3333,122.0,ST AMBROISE,,9.714285714285714,0.0,46.2,,27.0,-11.471428571428572,
CA007066820,2024,48.5667,-71.3333,122.0,ST AMBROISE,,7.5,0.0,20.666666666666664,,11.0,-16.033333333333335,
CA007067658,2022,48.6167,-72.4167,122.0,ST PRIME,,5.5,18.333333333333332,47.8,,-40.75,-21.966666666666665,
CA007067658,2023,48.6167,-72.4167,122.0,ST PRIME,,5.0,0.0,33.75,,-6.0,-15.5,
CA007067658,2024,48.6167,-72.4167,122.0,ST PRIME,,28.571428571428573,22.0,28.428571428571427,,-5.833333333333333,-8.5,
CA00706I001,2022,51.5333,-71.1167,549.0,LAC BENOIT,,3.0,,,-18.22,-40.666666666666664,-23.9,
CA00706I001,2023,51.5333,-71.1167,549.0,LAC BENOIT,,17.666666666666668,,,-17.04285714285714,-8.8625,-25.355555555555554,
CA00706I001,2024,51.5333,-71.1167,549.0,LAC BENOIT,,,,,-13.811111111111112,-23.8,-14.328571428571427,
CA00706I155,2022,50.65,-70.5333,497.0,MANOUANE EST,,,,,-19.3,-31.333333333333332,-22.740000000000002,
CA00706I155,2023,50.65,-70.5333,497.0,MANOUANE EST,,,,,-22.9,-14.1,-21.35,
CA00706I155,2024,50.65,-70.5333,497.0,MANOUANE EST,,,,,-8.8,-26.666666666666668,-13.15,
CA00706Q001,2022,48.3,-70.9167,152.0,LA BAIE,,,,,-17.7,-7.0,-17.85,
CA00706Q001,2023,48.3,-70.9167,152.0,LA BAIE,,,,,-6.133333333333334,-6.45,-10.68,
CA00706Q001,2024,48.3,-70.9167,152.0,LA BAIE,,,,,-10.6,30.666666666666668,-9.45,
CA007075800,2022,47.9167,-74.6167,445.0,PARENT,,26.8,,72.0,-9.533333333333333,-6.716666666666667,-16.266666666666666,
CA007075800,2023,47.9167,-74.6167,445.0,PARENT,,0.0,,67.66666666666666,-47.5,-8.166666666666668,-11.6,
CA007075800,2024,47.9167,-74.6167,445.0,PARENT,,22.181818181818183,,19.272727272727273,5.113333333333333,9.1,-7.385714285714286,
CA007077570,2022,46.6833,-73.9167,351.0,ST MICHEL DES SAINTS,,23.142857142857142,8.0,51.6,,-12.9,-19.6,
CA007077570,2023,46.6833,-73.9167,351.0,ST MICHEL DES SAINTS,,0.0,0.0,34.0,,-12.5,-9.685714285714287,
CA007077570,2024,46.6833,-73.9167,351.0,ST MICHEL DES SAINTS,,0.0,4.4,16.0,,9.4,-9.32,
CA007077571,2022,46.8167,-74.1,430.0,SAINT-MICHEL-DES-SAINTS,,1.2,,76.8,-12.72,-37.25,-33.5,
CA007077571,2023,46.8167,-74.1,430.0,SAINT-MICHEL-DES-SAINTS,,18.75,,75.0,-7.075,-23.75,-15.45,
CA007077571,2024,46.8167,-74.1,430.0,SAINT-MICHEL-DES-SAINTS,,23.2,,19.166666666666664,-20.857142857142858,3.0,-8.9,
CA00707DBD4,2022,47.4167,-72.7833,169.0,LA TUQUE,,0.0,,34.857142857142854,-8.26,-33.6,-47.0,
CA00707DBD4,2023,47.4167,-72.7833,169.0,LA TUQUE,,4.166666666666667,,28.8,7.833333333333333,1.25,-5.14,
CA00707DBD4,2024,47.4167,-72.7833,169.0,LA TUQUE,,0.2,,24.666666666666664,-19.0,-18.666666666666668,-8.233333333333333,
CA007080468,2022,46.7167,-79.1,181.0,BARRAGE TEMISCAMINGUE,,5.0,,34.75,50.0,45.6,-16.35,
CA007080468,2023,46.7167,-79.1,181.0,BARRAGE TEMISCAMINGUE,,1.8333333333333333,,41.5,-40.8,-29.666666666666668,-9.175,
CA007080468,2024,46.7167,-79.1,181.0,BARRAGE TEMISCAMINGUE,,4.6,,43.0,-21.0,5.428571428571429,-4.6,
CA007085106,2023,48.4167,-78.7333,305.0,MONT BRUN,,7.333333333333333,21.75,40.66666666666667,,-16.625,-19.7,
CA007085106,2024,48.4167,-78.7333,305.0,MONT BRUN,,,,,,3.5,-17.9,
CA007086716,2022,48.25,-79.0333,318.0,ROUYN,,44.0,,,-11.8,-8.5,-15.7625,
CA007086716,2023,48.25,-79.0333,318.0,ROUYN,,20.4,,,-8.74,20.0,-17.4,
CA007086716,2024,48.25,-79.0333,318.0,ROUYN,,19.0,,,-8.870000000000001,22.75,-8.775,
CA007091299,2022,49.8167,-74.9833,381.0,CHAPAIS,,,,,-14.133333333333335,-8.5125,-30.93333333333333,
CA007091299,2023,49.8167,-74.9833,381.0,CHAPAIS,,,,,-16.22222222222222,48.0,-20.56,
CA007091299,2024,49.8167,-74.9833,381.0,CHAPAIS,,34.0,,,-9.84,45.0,-12.7,
